JOIN_FID,TARGET_FID_1,ITEM58,ITEM59,ITEM60,NODE1,NODE2,FLOW,MIN_VAL
1447,196244,7,7,6,2844,2891,0.233644860000000,6
1479,196245,6,7,6,2848,2955,0.140186916000000,6
1447,196246,7,7,7,2844,2891,0.233644860000000,7
1479,196247,7,7,7,2848,2955,0.140186916000000,7
1479,196248,7,7,7,2848,2955,0.140186916000000,7
1447,196249,7,7,7,2844,2891,0.233644860000000,7
1447,196250,7,7,7,2844,2891,0.233644860000000,7
1447,196251,7,7,7,2844,2891,0.233644860000000,7
1447,196252,7,7,7,2844,2891,0.233644860000000,7
1479,196253,7,7,7,2848,2955,0.140186916000000,7
1447,196254,7,7,7,2844,2891,0.233644860000000,7
1479,196255,6,7,6,2848,2955,0.140186916000000,6
1132,196256,5,7,7,2232,2262,0.233644860000000,5
1130,196257,5,7,7,2240,2259,0.327102804000000,5
1132,196258,5,7,7,2232,2262,0.233644860000000,5
1130,196259,4,6,7,2240,2259,0.327102804000000,4
1132,196260,4,7,7,2232,2262,0.233644860000000,4
1130,196261,4,6,7,2240,2259,0.327102804000000,4
1132,196262,4,7,7,2232,2262,0.233644860000000,4
1130,196263,4,6,7,2240,2259,0.327102804000000,4
1132,196264,4,6,7,2232,2262,0.233644860000000,4
1130,196265,3,5,7,2240,2259,0.327102804000000,3
1132,196266,7,7,7,2232,2262,0.233644860000000,7
1130,196267,5,7,7,2240,2259,0.327102804000000,5
1132,196268,5,7,7,2232,2262,0.233644860000000,5
1130,196269,5,7,7,2240,2259,0.327102804000000,5
1132,196270,5,7,7,2232,2262,0.233644860000000,5
1132,196271,4,6,7,2232,2262,0.233644860000000,4
1132,196272,5,7,7,2232,2262,0.233644860000000,5
1130,196273,4,6,7,2240,2259,0.327102804000000,4
1132,196274,5,7,7,2232,2262,0.233644860000000,5
1130,196275,4,6,6,2240,2259,0.327102804000000,4
1132,196276,5,7,7,2232,2262,0.233644860000000,5
1130,196277,4,6,7,2240,2259,0.327102804000000,4
2153,196278,7,7,7,2977,4293,0.116822430000000,7
2225,196279,7,7,6,4297,4312,0.205607477000000,6
2231,196280,6,7,6,4301,4318,0.219626168000000,6
2231,196281,7,7,7,4301,4318,0.219626168000000,7
2225,196282,5,7,7,4297,4312,0.205607477000000,5
2231,196283,4,7,7,4301,4318,0.219626168000000,4
2231,196284,5,6,7,4301,4318,0.219626168000000,5
1535,196285,7,7,7,2823,3066,0.154205607000000,7
1535,196286,7,7,7,2823,3066,0.154205607000000,7
1535,196287,7,8,8,2823,3066,0.154205607000000,7
1382,196288,5,7,7,2631,2763,0.135514019000000,5
1382,196289,7,7,7,2631,2763,0.135514019000000,7
1382,196290,7,7,7,2631,2763,0.135514019000000,7
1382,196291,7,7,7,2631,2763,0.135514019000000,7
1482,196292,6,6,7,2450,2964,0.313084112000000,6
2149,196293,6,7,7,3867,4297,0.294392523000000,6
2147,196294,5,7,7,3867,4293,0.149532710000000,5
2149,196295,6,7,7,3867,4297,0.294392523000000,6
1447,196296,5,7,7,2844,2891,0.233644860000000,5
1479,196297,7,7,7,2848,2955,0.140186916000000,7
1447,196298,7,7,7,2844,2891,0.233644860000000,7
1479,196299,7,7,7,2848,2955,0.140186916000000,7
1447,196300,7,7,7,2844,2891,0.233644860000000,7
1479,196301,7,7,7,2848,2955,0.140186916000000,7
1479,196302,6,7,7,2848,2955,0.140186916000000,6
1447,196303,7,7,7,2844,2891,0.233644860000000,7
1479,196304,7,7,7,2848,2955,0.140186916000000,7
1227,196306,4,7,7,2246,2452,0.214953271000000,4
2147,196307,7,7,7,3867,4293,0.149532710000000,7
2149,196308,6,7,7,3867,4297,0.294392523000000,6
2149,196309,7,7,7,3867,4297,0.294392523000000,7
2147,196310,7,7,7,3867,4293,0.149532710000000,7
1447,196311,7,7,7,2844,2891,0.233644860000000,7
1479,196312,5,7,7,2848,2955,0.140186916000000,5
1227,196313,N,N,N,2246,2452,0.214953271000000,0
1227,196314,N,N,N,2246,2452,0.214953271000000,0
2153,196316,7,7,6,2977,4293,0.116822430000000,6
2154,196317,7,7,6,2983,4295,0.191588785000000,6
1227,196318,N,N,N,2246,2452,0.214953271000000,0
1227,196319,N,N,N,2246,2452,0.214953271000000,0
1227,196321,N,N,N,2246,2452,0.214953271000000,0
1227,196322,N,N,N,2246,2452,0.214953271000000,0
1227,196323,N,N,N,2246,2452,0.214953271000000,0
1227,196324,N,N,N,2246,2452,0.214953271000000,0
1227,196325,N,N,N,2246,2452,0.214953271000000,0
1227,196326,N,N,N,2246,2452,0.214953271000000,0
1227,196327,N,N,N,2246,2452,0.214953271000000,0
1227,196328,N,N,N,2246,2452,0.214953271000000,0
1227,196329,N,N,N,2246,2452,0.214953271000000,0
1227,196330,N,N,N,2246,2452,0.214953271000000,0
2154,196331,7,7,6,2983,4295,0.191588785000000,6
2154,196332,7,7,7,2983,4295,0.191588785000000,7
2153,196333,7,7,7,2977,4293,0.116822430000000,7
2153,196335,N,N,N,2977,4293,0.116822430000000,0
2231,196336,6,7,6,4301,4318,0.219626168000000,6
1227,196337,6,7,7,2246,2452,0.214953271000000,6
1247,196338,N,N,N,2452,2491,0.079439252000000,0
2154,196339,N,N,N,2983,4295,0.191588785000000,0
2154,196340,5,8,7,2983,4295,0.191588785000000,5
2225,196341,7,6,7,4297,4312,0.205607477000000,6
2231,196342,7,5,7,4301,4318,0.219626168000000,5
2225,196343,5,5,6,4297,4312,0.205607477000000,5
1479,196344,7,7,7,2848,2955,0.140186916000000,7
1447,196345,6,7,7,2844,2891,0.233644860000000,6
1479,196346,5,6,7,2848,2955,0.140186916000000,5
1447,196347,5,7,7,2844,2891,0.233644860000000,5
1447,196348,7,7,7,2844,2891,0.233644860000000,7
1479,196349,7,7,7,2848,2955,0.140186916000000,7
1447,196350,6,7,7,2844,2891,0.233644860000000,6
1479,196351,6,7,6,2848,2955,0.140186916000000,6
1479,196353,7,7,7,2848,2955,0.140186916000000,7
1447,196354,7,7,7,2844,2891,0.233644860000000,7
1447,196355,6,7,7,2844,2891,0.233644860000000,6
1447,196356,7,7,7,2844,2891,0.233644860000000,7
1479,196357,7,7,7,2848,2955,0.140186916000000,7
1447,196358,6,7,7,2844,2891,0.233644860000000,6
1447,196360,6,7,7,2844,2891,0.233644860000000,6
1479,196361,6,7,7,2848,2955,0.140186916000000,6
1479,196363,7,7,7,2848,2955,0.140186916000000,7
1447,196364,7,7,7,2844,2891,0.233644860000000,7
1479,196365,7,7,7,2848,2955,0.140186916000000,7
2154,196366,7,7,6,2983,4295,0.191588785000000,6
2154,196367,7,7,7,2983,4295,0.191588785000000,7
2154,196368,5,6,6,2983,4295,0.191588785000000,5
1447,196369,7,7,7,2844,2891,0.233644860000000,7
1479,196370,7,7,7,2848,2955,0.140186916000000,7
1479,196371,7,7,7,2848,2955,0.140186916000000,7
1447,196372,7,7,7,2844,2891,0.233644860000000,7
1208,196373,7,7,8,2257,2416,0.242990654000000,7
1225,196374,N,N,N,2416,2450,0.261682243000000,0
1447,196375,6,7,7,2844,2891,0.233644860000000,6
1479,196376,7,7,7,2848,2955,0.140186916000000,7
1447,196377,7,7,7,2844,2891,0.233644860000000,7
1479,196378,7,7,7,2848,2955,0.140186916000000,7
1447,196379,7,7,7,2844,2891,0.233644860000000,7
1447,196380,5,7,6,2844,2891,0.233644860000000,5
1479,196381,5,7,6,2848,2955,0.140186916000000,5
2544,196382,7,7,7,5085,5087,0.000000000000000,7
2544,196383,7,7,7,5085,5087,0.000000000000000,7
2543,196384,7,7,7,5085,5086,0.000000000000000,7
2544,196385,7,7,7,5085,5087,0.000000000000000,7
2544,196386,7,7,7,5085,5087,0.000000000000000,7
2543,196387,7,7,7,5085,5086,0.000000000000000,7
2225,196388,7,7,6,4297,4312,0.205607477000000,6
2231,196389,7,7,7,4301,4318,0.219626168000000,7
2225,196390,7,6,7,4297,4312,0.205607477000000,6
2147,196391,7,8,7,3867,4293,0.149532710000000,7
2149,196392,7,7,7,3867,4297,0.294392523000000,7
2152,196393,7,7,7,4295,4301,0.219626168000000,7
2543,196394,7,7,7,5085,5086,0.000000000000000,7
2544,196395,7,7,7,5085,5087,0.000000000000000,7
2154,196396,7,7,7,2983,4295,0.191588785000000,7
2231,196397,N,N,N,4301,4318,0.219626168000000,0
2231,196398,N,N,N,4301,4318,0.219626168000000,0
2154,196399,6,6,7,2983,4295,0.191588785000000,6
2153,196400,7,8,6,2977,4293,0.116822430000000,6
1447,196401,6,7,7,2844,2891,0.233644860000000,6
1479,196402,6,7,7,2848,2955,0.140186916000000,6
1479,196404,N,N,N,2848,2955,0.140186916000000,0
1479,196405,N,N,N,2848,2955,0.140186916000000,0
1447,196406,N,N,N,2844,2891,0.233644860000000,0
1479,196407,N,N,N,2848,2955,0.140186916000000,0
1447,196408,N,N,N,2844,2891,0.233644860000000,0
1447,196409,N,N,N,2844,2891,0.233644860000000,0
1479,196410,N,N,N,2848,2955,0.140186916000000,0
2154,196411,6,7,6,2983,4295,0.191588785000000,6
2150,196412,7,7,6,4293,4297,0.135514019000000,6
2154,196413,6,7,7,2983,4295,0.191588785000000,6
2153,196414,7,7,7,2977,4293,0.116822430000000,7
2153,196415,7,7,7,2977,4293,0.116822430000000,7
2153,196416,7,7,6,2977,4293,0.116822430000000,6
2154,196417,6,8,7,2983,4295,0.191588785000000,6
2153,196418,7,8,6,2977,4293,0.116822430000000,6
1494,196419,6,8,7,2955,2983,0.140186916000000,6
1479,196420,4,7,7,2848,2955,0.140186916000000,4
1447,196421,5,7,7,2844,2891,0.233644860000000,5
1447,196422,4,8,7,2844,2891,0.233644860000000,4
2154,196423,7,7,7,2983,4295,0.191588785000000,7
2544,196425,N,N,N,5085,5087,0.000000000000000,0
1385,196428,4,8,7,2662,2770,0.098130841000000,4
1391,196429,6,8,7,2773,2782,0.032710280000000,6
1379,196430,3,8,7,2491,2757,0.154205607000000,3
1476,196431,4,8,7,2498,2952,0.350467290000000,4
1446,196432,4,8,7,2757,2891,0.154205607000000,4
1476,196433,6,8,7,2498,2952,0.350467290000000,6
1379,196434,5,8,5,2491,2757,0.154205607000000,5
1934,196435,7,8,7,3261,3867,0.322429907000000,7
1130,196436,6,7,7,2240,2259,0.327102804000000,6
1132,196437,6,7,7,2232,2262,0.233644860000000,6
1220,196444,6,7,7,2262,2436,0.070093458000000,6
1220,196445,7,7,7,2262,2436,0.070093458000000,7
1220,196446,N,N,N,2262,2436,0.070093458000000,0
1220,196447,N,N,N,2262,2436,0.070093458000000,0
1246,196448,5,7,7,2436,2491,0.182242991000000,5
1246,196449,5,7,7,2436,2491,0.182242991000000,5
2153,196450,6,8,7,2977,4293,0.116822430000000,6
2154,196451,7,8,7,2983,4295,0.191588785000000,7
2153,196452,7,8,7,2977,4293,0.116822430000000,7
1549,196453,5,7,6,2832,3098,0.196261682000000,5
2154,196454,7,7,6,2983,4295,0.191588785000000,6
2154,196455,7,8,7,2983,4295,0.191588785000000,7
2154,196456,6,7,7,2983,4295,0.191588785000000,6
1246,196457,N,N,N,2436,2491,0.182242991000000,0
2153,196458,6,8,7,2977,4293,0.116822430000000,6
1476,196459,7,8,7,2498,2952,0.350467290000000,7
2154,196460,7,8,7,2983,4295,0.191588785000000,7
2225,196471,7,4,7,4297,4312,0.205607477000000,4
2225,196472,7,7,7,4297,4312,0.205607477000000,7
1247,196481,N,N,N,2452,2491,0.079439252000000,0
1934,196508,N,N,N,3261,3867,0.322429907000000,0
1934,196509,N,N,N,3261,3867,0.322429907000000,0
2225,196510,N,N,N,4297,4312,0.205607477000000,0
2231,196524,N,N,N,4301,4318,0.219626168000000,0
1934,196534,7,7,7,3261,3867,0.322429907000000,7
2153,196537,7,8,7,2977,4293,0.116822430000000,7
1632,196546,5,7,7,2995,3261,0.308411215000000,5
1632,196547,5,7,7,2995,3261,0.308411215000000,5
1632,196548,6,7,7,2995,3261,0.308411215000000,6
1934,196549,5,7,7,3261,3867,0.322429907000000,5
1479,196552,6,7,7,2848,2955,0.140186916000000,6
1217,196553,7,7,7,2259,2434,0.336448598000000,7
1220,196554,6,7,7,2262,2436,0.070093458000000,6
1440,196562,5,6,6,2808,2872,0.224299065000000,5
1484,196572,5,7,7,2857,2964,0.280373832000000,5
1331,196573,4,7,6,2498,2662,0.149532710000000,4
1221,196574,7,7,7,2335,2434,0.079439252000000,7
1317,196575,N,N,N,2335,2633,0.177570093000000,0
1317,196576,N,N,N,2335,2633,0.177570093000000,0
1317,196577,N,N,N,2335,2633,0.177570093000000,0
1168,196579,7,7,7,2266,2335,0.172897196000000,7
1168,196580,N,N,N,2266,2335,0.172897196000000,0
1133,196581,4,7,7,2265,2266,0.224299065000000,4
1133,196582,4,7,7,2265,2266,0.224299065000000,4
1385,196583,7,7,7,2662,2770,0.098130841000000,7
1404,196584,6,7,7,2782,2808,0.252336449000000,6
1247,196585,N,N,N,2452,2491,0.079439252000000,0
1331,196586,N,N,N,2498,2662,0.149532710000000,0
1498,196587,7,7,6,2966,2995,0.373831776000000,6
1121,196592,6,7,7,2046,2242,0.285046729000000,6
568,196593,6,7,7,908,968,0.308411215000000,6
564,196594,7,7,7,898,954,0.224299065000000,7
701,196595,6,7,7,1116,1402,0.000000000000000,6
701,196596,6,6,7,1116,1402,0.000000000000000,6
812,196597,N,N,N,1619,1623,0.000000000000000,0
955,196598,7,7,6,1619,1910,0.392523364000000,6
1023,196599,7,7,7,1910,2046,0.392523364000000,7
1023,196600,6,6,6,1910,2046,0.392523364000000,6
1121,196601,6,7,7,2046,2242,0.285046729000000,6
1121,196602,6,7,6,2046,2242,0.285046729000000,6
1121,196603,7,8,7,2046,2242,0.285046729000000,7
804,196606,7,7,7,1598,1608,0.359813084000000,7
910,196607,5,7,7,1608,1820,0.102803738000000,5
115,196608,7,7,7,125,229,0.355140187000000,7
115,196610,7,6,6,125,229,0.355140187000000,6
65,196611,6,7,6,125,128,0.000000000000000,6
94,196612,6,7,6,187,188,0.000000000000000,6
701,196613,7,7,6,1116,1402,0.000000000000000,6
810,196614,7,6,8,1554,1619,0.289719626000000,6
1019,196615,6,7,7,2035,2037,0.000000000000000,6
271,196616,5,6,7,229,539,0.355140187000000,5
564,196617,4,7,7,898,954,0.224299065000000,4
568,196618,5,8,7,908,968,0.308411215000000,5
568,196619,5,6,7,908,968,0.308411215000000,5
564,196620,5,6,7,898,954,0.224299065000000,5
287,196621,5,7,7,256,574,0.163551402000000,5
127,196622,4,7,7,250,254,0.168224299000000,4
287,196623,6,6,7,256,574,0.163551402000000,6
127,196624,7,7,7,250,254,0.168224299000000,7
127,196625,5,7,7,250,254,0.168224299000000,5
287,196626,6,7,7,256,574,0.163551402000000,6
127,196627,5,7,7,250,254,0.168224299000000,5
287,196628,5,7,7,256,574,0.163551402000000,5
346,196629,5,7,7,250,689,0.299065421000000,5
351,196630,6,7,7,256,699,0.285046729000000,6
127,196631,7,6,7,250,254,0.168224299000000,6
287,196632,7,7,7,256,574,0.163551402000000,7
564,196633,5,6,7,898,954,0.224299065000000,5
564,196634,6,6,7,898,954,0.224299065000000,6
564,196635,5,7,7,898,954,0.224299065000000,5
568,196636,5,7,7,908,968,0.308411215000000,5
564,196637,7,7,7,898,954,0.224299065000000,7
287,196638,6,7,7,256,574,0.163551402000000,6
127,196639,6,7,7,250,254,0.168224299000000,6
132,196640,6,6,7,256,264,0.000000000000000,6
125,196641,5,6,7,249,250,0.158878505000000,5
351,196642,6,7,7,256,699,0.285046729000000,6
346,196643,6,7,7,250,689,0.299065421000000,6
568,196644,6,6,7,908,968,0.308411215000000,6
94,196645,N,N,N,187,188,0.000000000000000,0
564,196646,6,7,7,898,954,0.224299065000000,6
568,196647,6,6,7,908,968,0.308411215000000,6
568,196648,6,8,6,908,968,0.308411215000000,6
564,196649,7,8,6,898,954,0.224299065000000,6
564,196650,6,8,6,898,954,0.224299065000000,6
568,196651,7,8,6,908,968,0.308411215000000,6
568,196652,7,7,6,908,968,0.308411215000000,6
568,196653,5,6,7,908,968,0.308411215000000,5
568,196654,7,7,7,908,968,0.308411215000000,7
564,196655,7,8,7,898,954,0.224299065000000,7
568,196656,7,8,6,908,968,0.308411215000000,6
564,196657,7,7,6,898,954,0.224299065000000,6
564,196658,6,8,6,898,954,0.224299065000000,6
568,196659,6,8,6,908,968,0.308411215000000,6
353,196660,6,8,6,699,705,0.000000000000000,6
350,196661,6,8,6,689,699,0.070093458000000,6
485,196662,5,6,7,699,968,0.317757009000000,5
351,196663,7,6,7,256,699,0.285046729000000,6
351,196664,7,7,6,256,699,0.285046729000000,6
346,196665,6,7,6,250,689,0.299065421000000,6
351,196666,6,6,7,256,699,0.285046729000000,6
346,196667,5,6,6,250,689,0.299065421000000,5
351,196668,7,8,7,256,699,0.285046729000000,7
346,196669,7,8,7,250,689,0.299065421000000,7
65,196670,N,N,N,125,128,0.000000000000000,0
484,196671,6,8,6,954,968,0.051401869000000,6
478,196672,6,7,6,689,954,0.088785047000000,6
478,196673,6,6,6,689,954,0.088785047000000,6
564,196678,5,7,7,898,954,0.224299065000000,5
120,196679,6,7,7,239,240,0.000000000000000,6
120,196680,6,7,7,239,240,0.000000000000000,6
120,196681,N,N,N,239,240,0.000000000000000,0
120,196682,N,N,N,239,240,0.000000000000000,0
120,196683,N,N,N,239,240,0.000000000000000,0
316,196684,5,8,7,233,631,0.327102804000000,5
334,196685,5,7,7,649,667,0.079439252000000,5
325,196690,6,7,7,649,650,0.000000000000000,6
563,196692,5,6,6,1116,1126,0.000000000000000,5
477,196693,7,7,7,732,954,0.149532710000000,7
801,196697,6,6,6,1581,1598,0.313084112000000,6
1066,196717,6,8,7,2035,2131,0.000000000000000,6
316,196718,6,8,7,233,631,0.327102804000000,6
316,196723,N,N,N,233,631,0.327102804000000,0
984,196727,N,N,N,1820,1968,0.186915888000000,0
692,196731,5,7,6,888,1384,0.135514019000000,5
1047,196733,7,7,6,1714,2094,0.303738318000000,6
1105,196734,5,7,6,1718,2209,0.383177570000000,5
1047,196735,7,7,6,1714,2094,0.303738318000000,6
1105,196736,7,7,7,1718,2209,0.383177570000000,7
1105,196737,7,7,6,1718,2209,0.383177570000000,6
1047,196738,7,7,6,1714,2094,0.303738318000000,6
859,196739,7,7,7,1717,1718,0.383177570000000,7
858,196740,7,6,7,1543,1714,0.271028037000000,6
859,196741,6,7,7,1717,1718,0.383177570000000,6
858,196742,7,7,6,1543,1714,0.271028037000000,6
859,196744,7,7,7,1717,1718,0.383177570000000,7
745,196745,7,7,7,1426,1489,0.000000000000000,7
859,196748,7,7,7,1717,1718,0.383177570000000,7
858,196749,7,7,7,1543,1714,0.271028037000000,7
859,196750,7,7,6,1717,1718,0.383177570000000,6
771,196751,5,7,7,1541,1542,0.000000000000000,5
859,196752,5,7,7,1717,1718,0.383177570000000,5
1047,196755,7,7,6,1714,2094,0.303738318000000,6
1105,196756,7,7,6,1718,2209,0.383177570000000,6
1047,196757,7,7,6,1714,2094,0.303738318000000,6
1105,196758,7,7,6,1718,2209,0.383177570000000,6
1047,196759,6,7,6,1714,2094,0.303738318000000,6
1105,196760,N,N,N,1718,2209,0.383177570000000,0
1120,196761,6,7,7,2094,2240,0.327102804000000,6
1105,196762,5,7,7,1718,2209,0.383177570000000,5
1105,196763,6,7,6,1718,2209,0.383177570000000,6
1120,196764,5,7,6,2094,2240,0.327102804000000,5
1105,196765,5,7,6,1718,2209,0.383177570000000,5
1120,196766,5,7,7,2094,2240,0.327102804000000,5
1120,196767,6,7,7,2094,2240,0.327102804000000,6
1105,196768,5,7,7,1718,2209,0.383177570000000,5
1120,196769,6,7,7,2094,2240,0.327102804000000,6
1105,196770,7,7,6,1718,2209,0.383177570000000,6
1105,196771,7,7,7,1718,2209,0.383177570000000,7
1120,196772,7,7,6,2094,2240,0.327102804000000,6
1105,196773,7,7,7,1718,2209,0.383177570000000,7
1120,196774,7,7,7,2094,2240,0.327102804000000,7
1105,196775,7,7,7,1718,2209,0.383177570000000,7
1120,196776,7,7,6,2094,2240,0.327102804000000,6
1105,196777,7,7,7,1718,2209,0.383177570000000,7
1120,196778,7,7,6,2094,2240,0.327102804000000,6
1105,196779,7,7,7,1718,2209,0.383177570000000,7
1120,196780,6,7,5,2094,2240,0.327102804000000,5
1105,196781,7,7,7,1718,2209,0.383177570000000,7
1120,196782,6,7,6,2094,2240,0.327102804000000,6
1105,196783,7,7,7,1718,2209,0.383177570000000,7
1120,196784,7,7,6,2094,2240,0.327102804000000,6
1105,196785,7,7,7,1718,2209,0.383177570000000,7
1120,196786,7,7,6,2094,2240,0.327102804000000,6
1105,196787,7,7,7,1718,2209,0.383177570000000,7
1120,196788,7,7,7,2094,2240,0.327102804000000,7
1120,196789,7,7,7,2094,2240,0.327102804000000,7
1105,196790,5,7,7,1718,2209,0.383177570000000,5
1105,196791,5,7,7,1718,2209,0.383177570000000,5
1120,196792,6,6,7,2094,2240,0.327102804000000,6
1120,196793,7,7,7,2094,2240,0.327102804000000,7
1105,196794,5,7,7,1718,2209,0.383177570000000,5
1105,196795,7,7,7,1718,2209,0.383177570000000,7
1120,196796,7,7,7,2094,2240,0.327102804000000,7
1105,196797,5,7,7,1718,2209,0.383177570000000,5
1105,196798,5,7,6,1718,2209,0.383177570000000,5
1105,196799,5,7,7,1718,2209,0.383177570000000,5
1120,196800,7,7,7,2094,2240,0.327102804000000,7
1105,196801,5,7,7,1718,2209,0.383177570000000,5
1120,196802,7,7,7,2094,2240,0.327102804000000,7
1105,196803,5,7,7,1718,2209,0.383177570000000,5
1105,196804,7,7,7,1718,2209,0.383177570000000,7
1120,196805,5,7,7,2094,2240,0.327102804000000,5
1120,196806,5,7,7,2094,2240,0.327102804000000,5
1120,196809,5,7,7,2094,2240,0.327102804000000,5
1105,196810,7,7,7,1718,2209,0.383177570000000,7
1116,196811,7,7,7,2209,2232,0.383177570000000,7
1120,196812,5,7,7,2094,2240,0.327102804000000,5
1105,196813,5,7,7,1718,2209,0.383177570000000,5
1120,196814,5,7,7,2094,2240,0.327102804000000,5
1116,196815,5,7,7,2209,2232,0.383177570000000,5
1120,196816,5,7,7,2094,2240,0.327102804000000,5
1116,196817,5,7,7,2209,2232,0.383177570000000,5
1116,196818,5,7,7,2209,2232,0.383177570000000,5
1116,196819,7,7,7,2209,2232,0.383177570000000,7
1120,196820,5,7,7,2094,2240,0.327102804000000,5
1120,196821,5,7,7,2094,2240,0.327102804000000,5
1120,196822,5,7,7,2094,2240,0.327102804000000,5
1116,196823,7,7,7,2209,2232,0.383177570000000,7
1120,196824,5,7,6,2094,2240,0.327102804000000,5
1116,196825,7,7,7,2209,2232,0.383177570000000,7
1120,196826,5,7,6,2094,2240,0.327102804000000,5
1120,196828,5,7,7,2094,2240,0.327102804000000,5
1120,196829,7,7,7,2094,2240,0.327102804000000,7
1132,196830,7,7,6,2232,2262,0.233644860000000,6
1047,196831,7,7,7,1714,2094,0.303738318000000,7
1105,196832,7,7,7,1718,2209,0.383177570000000,7
923,196833,7,7,7,1713,1842,0.200934579000000,7
156,196834,5,7,7,302,305,0.280373832000000,5
1047,196835,6,7,7,1714,2094,0.303738318000000,6
1047,196836,7,7,6,1714,2094,0.303738318000000,6
1123,196838,N,N,N,1790,2246,0.233644860000000,0
1123,196839,7,7,7,1790,2246,0.233644860000000,7
1123,196840,7,7,5,1790,2246,0.233644860000000,5
1123,196843,7,7,6,1790,2246,0.233644860000000,6
1123,196845,N,N,N,1790,2246,0.233644860000000,0
1123,196846,N,N,N,1790,2246,0.233644860000000,0
1123,196847,6,7,6,1790,2246,0.233644860000000,6
1123,196848,7,7,7,1790,2246,0.233644860000000,7
1123,196849,7,7,6,1790,2246,0.233644860000000,6
1123,196852,6,7,7,1790,2246,0.233644860000000,6
1123,196854,7,7,7,1790,2246,0.233644860000000,7
1123,196856,7,7,6,1790,2246,0.233644860000000,6
1123,196857,N,N,N,1790,2246,0.233644860000000,0
1123,196858,N,N,N,1790,2246,0.233644860000000,0
1123,196859,N,N,N,1790,2246,0.233644860000000,0
1123,196860,N,N,N,1790,2246,0.233644860000000,0
1123,196861,N,N,N,1790,2246,0.233644860000000,0
1123,196862,N,N,N,1790,2246,0.233644860000000,0
859,196863,N,N,N,1717,1718,0.383177570000000,0
923,196864,6,7,7,1713,1842,0.200934579000000,6
923,196865,7,7,7,1713,1842,0.200934579000000,7
287,196866,6,7,7,256,574,0.163551402000000,6
