XCoord,YCoord,START_NODE,END_NODE,EDGE
-121.47361300,38.55891400,17775,18016,9009
-121.49238000,38.56159400,17788,17676,8894
-121.49238000,38.56159400,17788,17676,8895
-121.49238000,38.56159400,17788,17792,8896
-121.49238000,38.56159400,17788,17793,8897
-121.49371600,38.56195800,17792,17788,8896
-121.49371600,38.56195800,17792,17806,8903
-121.49371600,38.56195800,17792,17806,8904
-121.49170200,38.56312900,17793,17788,8897
-121.49170200,38.56312900,17793,17767,8898
-121.49170200,38.56312900,17793,17767,8899
-121.49170200,38.56312900,17793,17799,8900
-121.49170200,38.56312900,17793,17806,8905
-121.49170200,38.56312900,17793,17806,8906
-121.49160400,38.56335700,17799,17793,8900
-121.49160400,38.56335700,17799,17775,8901
-121.49160400,38.56335700,17799,17775,8902
-121.49160400,38.56335700,17799,17814,8909
-121.49160400,38.56335700,17799,17814,8910
-121.49160400,38.56335700,17799,18001,9001
-121.49305200,38.56348500,17806,17792,8903
-121.49305200,38.56348500,17806,17792,8904
-121.49305200,38.56348500,17806,17793,8905
-121.49305200,38.56348500,17806,17793,8906
-121.49305200,38.56348500,17806,17814,8907
-121.49305200,38.56348500,17806,17814,8908
-121.49305200,38.56348500,17806,17828,8915
-121.49305200,38.56348500,17806,17828,8916
-121.49295300,38.56371500,17814,17806,8907
-121.49295300,38.56371500,17814,17806,8908
-121.49295300,38.56371500,17814,17799,8909
-121.49295300,38.56371500,17814,17799,8910
-121.49295300,38.56371500,17814,17840,8921
-121.49295300,38.56371500,17814,17840,8922
-121.49295300,38.56371500,17814,17974,8987
-121.49295300,38.56371500,17814,17974,8988
-121.52737000,38.56397300,17822,17746,8911
-121.52737000,38.56397300,17822,17746,8912
-121.52737000,38.56397300,17822,17746,8913
-121.52737000,38.56397300,17822,17875,8938
-121.51082700,38.56827100,17828,17676,8914
-121.51082700,38.56827100,17828,17806,8915
-121.51082700,38.56827100,17828,17806,8916
-121.51082700,38.56827100,17828,17834,8918
-121.51082700,38.56827100,17828,17834,8919
-121.51082700,38.56827100,17828,17840,8920
-121.51103400,38.56832700,17834,17670,8917
-121.51103400,38.56832700,17834,17828,8918
-121.51103400,38.56832700,17834,17828,8919
-121.51103400,38.56832700,17834,17845,8923
-121.51103400,38.56832700,17834,17893,8949
-121.51103400,38.56832700,17834,17893,8950
-121.51066500,38.56843000,17840,17828,8920
-121.51066500,38.56843000,17840,17814,8921
-121.51066500,38.56843000,17840,17814,8922
-121.51066500,38.56843000,17840,17845,8924
-121.51066500,38.56843000,17840,18042,9022
-121.51066500,38.56843000,17840,18042,9023
-121.51087800,38.56848400,17845,17834,8923
-121.51087800,38.56848400,17845,17840,8924
-121.51087800,38.56848400,17845,17850,8925
-121.51087800,38.56848400,17845,18038,9020
-121.51581400,38.57143400,17850,17845,8925
-121.51581400,38.57143400,17850,17888,8944
-121.51581400,38.57143400,17850,17888,8945
-121.57244500,38.57485400,17852,17718,8926
-121.57244500,38.57485400,17852,17863,8932
-121.57244500,38.57485400,17852,17863,8935
-121.57244500,38.57485400,17852,17863,8936
-121.54862400,38.57512600,17853,17854,8927
-121.54862400,38.57512600,17853,17877,8939
-121.54862400,38.57512600,17853,17877,8940
-121.54879600,38.57512300,17854,17853,8927
-121.54879600,38.57512300,17854,17856,8928
-121.54879600,38.57512300,17854,17856,8929
-121.55510700,38.57515100,17856,17854,8928
-121.55510700,38.57515100,17856,17854,8929
-121.55510700,38.57515100,17856,17881,8942
-122.58051400,38.57525700,17860,17632,8930
-122.58051400,38.57525700,17860,17632,8931
-122.58051400,38.57525700,17860,18034,9017
-122.58051400,38.57525700,17860,18104,9052
-122.58051400,38.57525700,17860,18104,9053
-121.56463700,38.57545400,17863,17852,8932
-121.56463700,38.57545400,17863,17866,8933
-121.56463700,38.57545400,17863,17866,8934
-121.56463700,38.57545400,17863,17852,8935
-121.56463700,38.57545400,17863,17852,8936
-121.56463700,38.57545400,17863,17881,8941
-121.53574800,38.57499400,17866,17863,8933
-121.53574800,38.57499400,17866,17863,8934
-121.53574800,38.57499400,17866,17908,8954
-121.53574800,38.57499400,17866,17908,8955
-121.53574800,38.57499400,17866,17908,8956
-121.57013500,38.57548700,17873,17744,8937
-121.57013500,38.57548700,17873,17881,8943
-121.57013500,38.57548700,17873,17989,8995
-121.52458300,38.57549800,17875,17822,8938
-121.52458300,38.57549800,17875,17893,8947
-121.52458300,38.57549800,17875,17893,8948
-121.52458300,38.57549800,17875,17902,8951
-121.53275900,38.57562800,17877,17853,8939
-121.53275900,38.57562800,17877,17853,8940
-121.53275900,38.57562800,17877,17931,8966
-121.53275900,38.57562800,17877,17931,8967
-121.53275900,38.57562800,17877,17951,8976
-121.56410100,38.57565900,17881,17863,8941
-121.56410100,38.57565900,17881,17856,8942
-121.56410100,38.57565900,17881,17873,8943
-121.56410100,38.57565900,17881,17985,8993
-121.52063300,38.57570600,17888,17850,8944
-121.52063300,38.57570600,17888,17850,8945
-121.52063300,38.57570600,17888,17892,8946
-121.52151800,38.57626100,17892,17888,8946
-121.52151800,38.57626100,17892,17917,8961
-121.52151800,38.57626100,17892,17917,8962
-121.52502600,38.57702600,17893,17875,8947
-121.52502600,38.57702600,17893,17875,8948
-121.52502600,38.57702600,17893,17834,8949
-121.52502600,38.57702600,17893,17834,8950
-121.52502600,38.57702600,17893,17902,8952
-121.52502600,38.57702600,17893,17902,8953
-121.52502600,38.57702600,17893,17917,8959
-121.52502600,38.57702600,17893,17917,8960
-121.52516400,38.57703400,17902,17875,8951
-121.52516400,38.57703400,17902,17893,8952
-121.52516400,38.57703400,17902,17893,8953
-121.52516400,38.57703400,17902,17908,8957
-121.52516400,38.57703400,17902,17908,8958
-121.52516400,38.57703400,17902,17925,8963
-121.52595000,38.57704000,17908,17866,8954
-121.52595000,38.57704000,17908,17866,8955
-121.52595000,38.57704000,17908,17866,8956
-121.52595000,38.57704000,17908,17902,8957
-121.52595000,38.57704000,17908,17902,8958
-121.52595000,38.57704000,17908,17931,8968
-121.52509100,38.57721500,17917,17893,8959
-121.52509100,38.57721500,17917,17893,8960
-121.52509100,38.57721500,17917,17892,8961
-121.52509100,38.57721500,17917,17892,8962
-121.52509100,38.57721500,17917,17925,8964
-121.52509100,38.57721500,17917,17925,8965
-121.52509100,38.57721500,17917,17945,8974
-121.52509100,38.57721500,17917,17945,8975
-121.52522000,38.57721800,17925,17902,8963
-121.52522000,38.57721800,17925,17917,8964
-121.52522000,38.57721800,17925,17917,8965
-121.52522000,38.57721800,17925,17931,8969
-121.52522000,38.57721800,17925,17931,8970
-121.52522000,38.57721800,17925,17941,8972
-121.52563600,38.57723000,17931,17877,8966
-121.52563600,38.57723000,17931,17877,8967
-121.52563600,38.57723000,17931,17908,8968
-121.52563600,38.57723000,17931,17925,8969
-121.52563600,38.57723000,17931,17925,8970
-121.52563600,38.57723000,17931,17941,8971
-121.52528800,38.57743800,17941,17931,8971
-121.52528800,38.57743800,17941,17925,8972
-121.52528800,38.57743800,17941,17945,8973
-121.52528800,38.57743800,17941,17951,8977
-121.52518100,38.57750400,17945,17941,8973
-121.52518100,38.57750400,17945,17917,8974
-121.52518100,38.57750400,17945,17917,8975
-121.52518100,38.57750400,17945,17955,8979
-121.52518100,38.57750400,17945,17955,8980
-121.52518100,38.57750400,17945,17967,8985
-121.52546400,38.57787400,17951,17877,8976
-121.52546400,38.57787400,17951,17941,8977
-121.52546400,38.57787400,17951,17955,8978
-121.52546400,38.57787400,17951,17961,8981
-121.52535300,38.57790800,17955,17951,8978
-121.52535300,38.57790800,17955,17945,8979
-121.52535300,38.57790800,17955,17945,8980
-121.52535300,38.57790800,17955,17961,8982
-121.52535300,38.57790800,17955,17961,8983
-121.52535300,38.57790800,17955,17967,8986
-121.52587000,38.57884300,17961,17951,8981
-121.52587000,38.57884300,17961,17955,8982
-121.52587000,38.57884300,17961,17955,8983
-121.52587000,38.57884300,17961,17980,8990
-121.50940400,38.58087700,17967,17968,8984
-121.50940400,38.58087700,17967,17945,8985
-121.50940400,38.58087700,17967,17955,8986
-121.50826600,38.58050500,17968,17967,8984
-121.48464700,38.58283800,17974,17814,8987
-121.48464700,38.58283800,17974,17814,8988
-121.48464700,38.58283800,17974,17978,8989
-121.48654600,38.58940700,17978,17974,8989
-121.48654600,38.58940700,17978,18004,9002
-121.48654600,38.58940700,17978,18004,9003
-121.52685900,38.58950800,17980,17961,8990
-121.52685900,38.58950800,17980,17982,8991
-121.52685900,38.58950800,17980,17982,8992
-121.54538000,38.59158800,17982,17980,8991
-121.54538000,38.59158800,17982,17980,8992
-121.54538000,38.59158800,17982,17985,8994
-121.54538000,38.59158800,17982,17993,8998
-121.55202300,38.59192500,17985,17881,8993
-121.55202300,38.59192500,17985,17982,8994
-121.55202300,38.59192500,17985,17989,8996
-121.55202300,38.59192500,17985,17993,8997
-121.55237800,38.59194300,17989,17873,8995
-121.55237800,38.59194300,17989,17985,8996
-121.55237800,38.59194300,17989,17997,8999
-121.55194300,38.59204300,17993,17985,8997
-121.55194300,38.59204300,17993,17982,8998
-121.55194300,38.59204300,17993,17997,9000
-121.55194300,38.59204300,17993,18011,9006
-121.55230100,38.59206600,17997,17989,8999
-121.55230100,38.59206600,17997,17993,9000
-121.55230100,38.59206600,17997,18013,9007
-121.47823800,38.59407500,18001,17799,9001
-121.47823800,38.59407500,18001,18008,9004
-121.47823800,38.59407500,18001,18008,9005
-121.47844600,38.59435300,18004,17978,9002
-121.47844600,38.59435300,18004,17978,9003
-121.47844600,38.59435300,18004,18028,9014
-121.47141000,38.59855300,18008,18001,9004
-121.47141000,38.59855300,18008,18001,9005
-121.47141000,38.59855300,18008,18016,9013
-121.47141000,38.59855300,18008,18028,9015
-121.54757900,38.59867300,18011,17993,9006
-121.54757900,38.59867300,18011,18038,9019
-121.54789000,38.59877400,18013,17997,9007
-121.54789000,38.59877400,18013,18048,9024
-121.44004900,38.60006000,18016,17775,9008
-121.44004900,38.60006000,18016,17775,9009
-121.44004900,38.60006000,18016,18019,9010
-121.44004900,38.60006000,18016,18008,9013
-121.44004900,38.60006000,18016,18064,9033
-121.44004900,38.60006000,18016,18064,9034
-121.43970100,38.60008300,18019,18016,9010
-121.43970100,38.60008300,18019,17774,9011
-121.43970100,38.60008300,18019,17774,9012
-121.43970100,38.60008300,18019,18036,9018
-121.46813300,38.60036700,18028,18004,9014
-121.46813300,38.60036700,18028,18008,9015
-121.46813300,38.60036700,18028,18032,9016
-121.43720800,38.60186400,18032,18028,9016
-122.64469600,38.60250700,18034,17860,9017
-122.64469600,38.60250700,18034,18189,9097
-121.43368000,38.60435500,18036,18019,9018
-121.43368000,38.60435500,18036,18060,9030
-121.43368000,38.60435500,18036,18060,9031
-121.51722800,38.62474400,18038,18011,9019
-121.51722800,38.62474400,18038,17845,9020
-121.51722800,38.62474400,18038,18042,9021
-121.51722800,38.62474400,18038,18048,9025
-121.51697700,38.62487500,18042,18038,9021
-121.51697700,38.62487500,18042,17840,9022
-121.51697700,38.62487500,18042,17840,9023
-121.51697700,38.62487500,18042,18052,9027
-121.51697700,38.62487500,18042,18052,9028
-121.51697700,38.62487500,18042,18064,9032
-121.51735600,38.62502700,18048,18013,9024
-121.51735600,38.62502700,18048,18038,9025
-121.51735600,38.62502700,18048,18052,9026
-121.51735600,38.62502700,18048,18085,9043
-121.51710500,38.62515900,18052,18048,9026
-121.51710500,38.62515900,18052,18042,9027
-121.51710500,38.62515900,18052,18042,9028
-121.51710500,38.62515900,18052,18070,9035
-121.51710500,38.62515900,18052,18090,9045
-121.51710500,38.62515900,18052,18090,9046
-119.52759400,38.64265700,18058,17484,9029
-119.52759400,38.64265700,18058,18084,9059
-119.52759400,38.64265700,18058,18136,9068
-121.37853800,38.64391500,18060,18036,9030
-121.37853800,38.64391500,18060,18036,9031
-121.37717400,38.64612100,18064,18042,9032
-121.37717400,38.64612100,18064,18016,9033
-121.37717400,38.64612100,18064,18016,9034
-121.37717400,38.64612100,18064,18070,9036
-121.37717400,38.64612100,18064,18070,9037
-121.37717400,38.64612100,18064,18082,9041
-121.37683600,38.64658300,18070,18052,9035
-121.37683600,38.64658300,18070,18064,9036
-121.37683600,38.64658300,18070,18064,9037
-121.37683600,38.64658300,18070,18384,9192
-121.08771600,38.64737400,18076,17758,9038
-121.08771600,38.64737400,18076,17758,9039
-121.08771600,38.64737400,18076,18224,9116
-121.08542800,38.64783100,18080,17756,9040
-121.08542800,38.64783100,18080,18222,9114
-121.08542800,38.64783100,18080,18222,9115
-121.37267000,38.64921600,18082,18064,9041
-119.72647000,38.66048000,18084,17690,9042
-119.72647000,38.66048000,18084,18058,9059
-119.72647000,38.66048000,18084,18260,9130
-121.53617900,38.66114100,18085,18048,9043
-121.53617900,38.66114100,18085,18093,9047
-121.53617900,38.66114100,18085,18093,9048
-121.37050600,38.65120400,18087,18088,9044
-121.35743600,38.66323800,18088,18087,9044
-121.53798700,38.66504900,18090,18052,9045
-121.53798700,38.66504900,18090,18052,9046
-121.53798700,38.66504900,18090,18097,9050
-121.53798700,38.66504900,18090,18108,9054
-121.54015300,38.66719900,18093,18085,9047
-121.54015300,38.66719900,18093,18085,9048
-121.54015300,38.66719900,18093,18097,9049
-121.54015300,38.66719900,18093,18102,9051
-121.54013800,38.66763900,18097,18093,9049
-121.54013800,38.66763900,18097,18090,9050
-121.54013800,38.66763900,18097,18126,9064
-121.54013800,38.66763900,18097,18234,9117
-121.62576000,38.67313300,18102,18093,9051
-121.62576000,38.67313300,18102,18120,9061
-121.62576000,38.67313300,18102,18120,9062
-122.59205900,38.67583600,18104,17860,9052
-122.59205900,38.67583600,18104,17860,9053
-122.59205900,38.67583600,18104,18244,9122
-121.53994600,38.67650400,18108,18090,9054
-121.53994600,38.67650400,18108,18236,9118
-121.53994600,38.67650400,18108,18236,9119
-121.95183700,38.67962000,18110,17738,9055
-121.95183700,38.67962000,18110,18112,9056
-121.95183700,38.67962000,18110,18114,9058
-121.95183700,38.67962000,18110,18326,9163
-121.80251400,38.67766700,18112,18110,9056
-121.80251400,38.67766700,18112,18196,9098
-121.80251400,38.67766700,18112,18196,9099
-121.95215900,38.67966400,18114,17734,9057
-121.95215900,38.67966400,18114,18110,9058
-121.95215900,38.67966400,18114,18138,9071
-121.95215900,38.67966400,18114,18340,9170
-121.75075500,38.68389100,18120,17729,9060
-121.75075500,38.68389100,18120,18102,9061
-121.75075500,38.68389100,18120,18102,9062
-121.75075500,38.68389100,18120,18126,9063
-121.75075500,38.68389100,18120,18130,9066
-121.75075500,38.68389100,18120,18130,9067
-121.75076300,38.68443400,18126,18120,9063
-121.75076300,38.68443400,18126,18097,9064
-121.75076300,38.68443400,18126,18143,9072
-121.75076300,38.68443400,18126,18143,9073
-121.75247900,38.68623900,18130,17731,9065
-121.75247900,38.68623900,18130,18120,9066
-121.75247900,38.68623900,18130,18120,9067
-121.75247900,38.68623900,18130,18150,9075
-121.75247900,38.68623900,18130,18150,9076
-119.54852800,38.68757000,18136,18058,9068
-122.01757000,38.68905800,18137,18138,9069
-122.01757000,38.68905800,18137,18138,9070
-122.01747300,38.68944900,18138,18137,9069
-122.01747300,38.68944900,18138,18137,9070
-122.01747300,38.68944900,18138,18114,9071
-122.01747300,38.68944900,18138,18166,9083
-121.75542100,38.69071700,18143,18126,9072
-121.75542100,38.69071700,18143,18126,9073
-121.75542100,38.69071700,18143,18153,9079
-121.75542100,38.69071700,18143,18153,9080
-120.81334500,38.69480200,18148,17619,9074
-120.81334500,38.69480200,18148,18172,9086
-120.81334500,38.69480200,18148,18172,9087
-121.76521100,38.69644900,18150,18130,9075
-121.76521100,38.69644900,18150,18130,9076
-121.76521100,38.69644900,18150,18153,9077
-121.76521100,38.69644900,18150,18153,9078
-121.76521100,38.69644900,18150,18196,9100
-121.76521100,38.69644900,18150,18196,9101
-121.76521000,38.69671100,18153,18150,9077
-121.76521000,38.69671100,18153,18150,9078
-121.76521000,38.69671100,18153,18143,9079
-121.76521000,38.69671100,18153,18143,9080
-121.76521000,38.69671100,18153,18161,9081
-121.76521000,38.69671100,18153,18161,9082
-121.76521000,38.69671100,18153,18204,9104
-121.76520700,38.69880700,18161,18153,9081
-121.76520700,38.69880700,18161,18153,9082
-121.76520700,38.69880700,18161,18271,9136
-122.03597600,38.70475900,18166,18138,9083
-122.03597600,38.70475900,18166,18168,9084
-122.03597600,38.70475900,18166,18168,9085
-122.03784200,38.70551800,18168,18166,9084
-122.03784200,38.70551800,18168,18166,9085
-122.03784200,38.70551800,18168,18176,9088
-120.81246500,38.70603700,18172,18148,9086
-120.81246500,38.70603700,18172,18148,9087
-122.04180300,38.70617200,18176,18168,9088
-122.04180300,38.70617200,18176,18178,9089
-122.04180300,38.70617200,18176,18178,9090
-122.05400400,38.70825800,18178,18176,9089
-122.05400400,38.70825800,18178,18176,9090
-122.05400400,38.70825800,18178,18552,9276
-122.91920600,38.71353400,18182,17580,9091
-122.91920600,38.71353400,18182,18184,9092
-122.91920600,38.71353400,18182,18291,9146
-122.91920600,38.71353400,18182,18291,9147
-122.91893300,38.71366100,18184,18182,9092
-122.91893300,38.71366100,18184,17574,9093
-122.91893300,38.71366100,18184,17574,9094
-122.91893300,38.71366100,18184,18189,9095
-122.91893300,38.71366100,18184,18189,9096
-122.91893300,38.71366100,18184,18295,9150
-122.91893300,38.71366100,18184,18295,9151
-122.90415900,38.70653400,18189,18184,9095
-122.90415900,38.70653400,18189,18184,9096
-122.90415900,38.70653400,18189,18034,9097
-121.80052700,38.71855400,18196,18112,9098
-121.80052700,38.71855400,18196,18112,9099
-121.80052700,38.71855400,18196,18150,9100
-121.80052700,38.71855400,18196,18150,9101
-121.80052700,38.71855400,18196,18204,9102
-121.80052700,38.71855400,18196,18204,9103
-121.80052700,38.71855400,18196,18326,9164
-121.80030300,38.71878200,18204,18196,9102
-121.80030300,38.71878200,18204,18196,9103
-121.80030300,38.71878200,18204,18153,9104
-121.80030300,38.71878200,18204,18330,9166
-121.35577700,38.66479900,18209,18210,9105
-121.29384900,38.72140300,18210,18209,9105
-121.29384900,38.72140300,18210,18379,9190
-120.81246400,38.70612900,18211,18212,9106
-120.81246400,38.70612900,18211,18212,9107
-120.80289300,38.72651900,18212,18211,9106
-120.80289300,38.72651900,18212,18211,9107
-120.80289300,38.72651900,18212,18215,9110
-120.80405500,38.72767500,18215,18216,9108
-120.80405500,38.72767500,18215,18216,9109
-120.80405500,38.72767500,18215,18212,9110
-120.80506100,38.72751200,18216,18215,9108
-120.80506100,38.72751200,18216,18215,9109
-120.80506100,38.72751200,18216,18222,9111
-120.80535400,38.72809600,18222,18216,9111
-120.80535400,38.72809600,18222,18224,9112
-120.80535400,38.72809600,18222,18080,9114
-120.80535400,38.72809600,18222,18080,9115
-120.80535400,38.72809600,18222,18262,9131
-120.80535400,38.72809600,18222,18262,9132
-120.80543600,38.72821900,18224,18222,9112
-120.80543600,38.72821900,18224,18226,9113
-120.80543600,38.72821900,18224,18076,9116
-120.80543600,38.72821900,18224,18262,9133
-120.80493200,38.73035300,18226,18224,9113
-120.80493200,38.73035300,18226,18240,9120
-120.80493200,38.73035300,18226,18240,9121
-121.54052300,38.73640200,18234,18097,9117
-121.54052300,38.73640200,18234,18318,9159
-121.54052300,38.73640200,18234,18318,9160
-121.54027300,38.73640500,18236,18108,9118
-121.54027300,38.73640500,18236,18108,9119
-121.54027300,38.73640500,18236,18322,9161
-120.81125000,38.73758900,18240,18226,9120
-120.81125000,38.73758900,18240,18226,9121
-120.81125000,38.73758900,18240,18308,9154
-120.81125000,38.73758900,18240,18308,9155
-120.81125000,38.73758900,18240,18400,9200
-120.81125000,38.73758900,18240,18400,9201
-122.61521700,38.75238100,18244,18104,9122
-122.61521700,38.75238100,18244,18250,9125
-122.61521700,38.75238100,18244,18250,9126
-122.61521700,38.75238100,18244,18444,9222
-123.51468900,38.75328100,18246,17600,9123
-123.51468900,38.75328100,18246,17600,9124
-123.51468900,38.75328100,18246,18254,9127
-123.51468900,38.75328100,18246,18254,9128
-122.62633600,38.75517100,18250,18244,9125
-122.62633600,38.75517100,18250,18244,9126
-122.62633600,38.75517100,18250,18484,9242
-123.51576300,38.75541200,18254,18246,9127
-123.51576300,38.75541200,18254,18246,9128
-123.51576300,38.75541200,18254,18258,9129
-123.51872200,38.75997500,18258,18254,9129
-123.51872200,38.75997500,18258,18436,9218
-123.51872200,38.75997500,18258,18436,9219
-119.82376000,38.77561000,18260,18084,9130
-119.82376000,38.77561000,18260,18268,9135
-119.82376000,38.77561000,18260,18324,9162
-120.44750500,38.76926200,18262,18222,9131
-120.44750500,38.76926200,18262,18222,9132
-120.44750500,38.76926200,18262,18224,9133
-120.44750500,38.76926200,18262,18334,9167
-119.91892000,38.77637000,18268,17764,9134
-119.91892000,38.77637000,18268,18260,9135
-119.91892000,38.77637000,18268,18334,9168
-119.91892000,38.77637000,18268,18334,9169
-121.72322100,38.79458600,18271,18161,9136
-121.72322100,38.79458600,18271,18273,9137
-121.72322100,38.79458600,18271,18273,9138
-121.72018300,38.80049200,18273,18271,9137
-121.72018300,38.80049200,18273,18271,9138
-121.72018300,38.80049200,18273,18278,9139
-121.72018300,38.80049200,18273,18278,9140
-121.72018300,38.80049200,18273,18286,9143
-121.72018300,38.80049200,18273,18286,9144
-121.72147600,38.80087000,18278,18273,9139
-121.72147600,38.80087000,18278,18273,9140
-121.72147600,38.80087000,18278,18630,9315
-121.25133100,38.77180000,18281,18282,9141
-121.25133100,38.77180000,18281,18282,9142
-121.29992700,38.80179500,18282,18281,9141
-121.29992700,38.80179500,18282,18281,9142
-121.29992700,38.80179500,18282,18289,9145
-121.71984000,38.80194400,18286,18273,9143
-121.71984000,38.80194400,18286,18273,9144
-121.71984000,38.80194400,18286,18494,9267
-121.30009600,38.80634400,18289,18282,9145
-121.30009600,38.80634400,18289,18313,9157
-121.30009600,38.80634400,18289,18313,9158
-123.01436300,38.82815300,18291,18182,9146
-123.01436300,38.82815300,18291,18182,9147
-123.01436300,38.82815300,18291,18295,9148
-123.01436300,38.82815300,18291,18295,9149
-123.01436300,38.82815300,18291,18420,9210
-123.01436300,38.82815300,18291,18528,9264
-123.01423100,38.82822700,18295,18291,9148
-123.01423100,38.82822700,18295,18291,9149
-123.01423100,38.82822700,18295,18184,9150
-123.01423100,38.82822700,18295,18184,9151
-123.01423100,38.82822700,18295,18344,9172
-123.01423100,38.82822700,18295,18344,9173
-121.30017100,38.83067000,18303,18304,9152
-121.30017100,38.83067000,18303,18304,9153
-121.30017100,38.83067000,18303,18312,9156
-121.25388600,38.77270800,18304,18303,9152
-121.25388600,38.77270800,18304,18303,9153
-120.81813000,38.83787000,18308,18240,9154
-120.81813000,38.83787000,18308,18240,9155
-121.30007800,38.83927200,18312,18303,9156
-121.30007800,38.83927200,18312,18360,9180
-121.30007800,38.83927200,18312,18360,9181
-121.29971300,38.83962100,18313,18289,9157
-121.29971300,38.83962100,18313,18289,9158
-121.29971300,38.83962100,18313,18363,9182
-121.54387400,38.84438000,18318,18234,9159
-121.54387400,38.84438000,18318,18234,9160
-121.54387400,38.84438000,18318,18348,9174
-121.54387400,38.84438000,18318,18348,9175
-121.54351400,38.84586000,18322,18236,9161
-121.54351400,38.84586000,18322,18352,9177
-121.54351400,38.84586000,18322,18639,9320
-119.77902700,38.84712600,18324,18260,9162
-121.93983600,38.84767700,18326,18110,9163
-121.93983600,38.84767700,18326,18196,9164
-121.93983600,38.84767700,18326,18330,9165
-121.93983600,38.84767700,18326,18340,9171
-121.93984000,38.84811100,18330,18326,9165
-121.93984000,38.84811100,18330,18204,9166
-121.93984000,38.84811100,18330,18356,9178
-121.93984000,38.84811100,18330,18356,9179
-120.02230900,38.85102100,18334,18262,9167
-120.02230900,38.85102100,18334,18268,9168
-120.02230900,38.85102100,18334,18268,9169
-120.02230900,38.85102100,18334,18454,9227
-120.02230900,38.85102100,18334,18454,9228
-121.94437300,38.85207900,18340,18114,9170
-121.94437300,38.85207900,18340,18326,9171
-121.94437300,38.85207900,18340,18674,9337
-123.03191200,38.85270800,18344,18295,9172
-123.03191200,38.85270800,18344,18295,9173
-123.03191200,38.85270800,18344,18366,9183
-121.54459200,38.85272500,18348,18318,9174
-121.54459200,38.85272500,18348,18318,9175
-121.54459200,38.85272500,18348,18352,9176
-121.54459200,38.85272500,18348,18352,9187
-121.54444500,38.85310000,18352,18348,9176
-121.54444500,38.85310000,18352,18322,9177
-121.54444500,38.85310000,18352,18348,9187
-121.54444500,38.85310000,18352,18646,9323
-121.94693300,38.85499300,18356,18330,9178
-121.94693300,38.85499300,18356,18330,9179
-121.94693300,38.85499300,18356,18760,9381
-121.29979100,38.85798300,18360,18312,9180
-121.29979100,38.85798300,18360,18312,9181
-121.29979100,38.85798300,18360,18368,9184
-121.29979100,38.85798300,18360,18368,9185
-121.29979100,38.85798300,18360,18393,9197
-121.29951000,38.85805100,18363,18313,9182
-121.29951000,38.85805100,18363,18368,9186
-121.29951000,38.85805100,18363,18376,9189
-123.03819400,38.85817500,18366,18344,9183
-123.03819400,38.85817500,18366,18463,9234
-123.03819400,38.85817500,18366,18463,9235
-121.29977200,38.85983100,18368,18360,9184
-121.29977200,38.85983100,18368,18360,9185
-121.29977200,38.85983100,18368,18363,9186
-121.29977200,38.85983100,18368,18376,9188
-121.29977200,38.85983100,18368,18393,9198
-121.29983900,38.86417600,18376,18368,9188
-121.29983900,38.86417600,18376,18363,9189
-121.29983900,38.86417600,18376,18398,9199
-121.12589100,38.87811800,18379,18210,9190
-121.12589100,38.87811800,18379,18382,9191
-121.12589100,38.87811800,18379,18384,9193
-121.12589100,38.87811800,18379,18422,9211
-121.12589100,38.87811800,18379,18422,9212
-121.12388800,38.87752400,18382,18379,9191
-121.12593100,38.87825200,18384,18070,9192
-121.12593100,38.87825200,18384,18379,9193
-121.12593100,38.87825200,18384,18388,9196
-121.12593100,38.87825200,18384,18429,9215
-121.14424800,38.87890200,18387,18388,9194
-121.14424800,38.87890200,18387,18388,9195
-121.14424800,38.87890200,18387,18409,9205
-121.12780700,38.87919100,18388,18387,9194
-121.12780700,38.87919100,18388,18387,9195
-121.12780700,38.87919100,18388,18384,9196
-121.34005600,38.88606400,18393,18360,9197
-121.34005600,38.88606400,18393,18368,9198
-121.34005600,38.88606400,18393,18520,9260
-121.29278300,38.88658300,18398,18376,9199
-121.29278300,38.88658300,18398,18404,9202
-121.29278300,38.88658300,18398,18404,9203
-121.01589600,38.88697400,18400,18240,9200
-121.01589600,38.88697400,18400,18240,9201
-121.01589600,38.88697400,18400,18446,9223
-121.01589600,38.88697400,18400,18426,9231
-121.29283400,38.89049300,18404,18398,9202
-121.29283400,38.89049300,18404,18398,9203
-121.29283400,38.89049300,18404,18408,9204
-121.29283400,38.89049300,18404,18415,9208
-121.29283400,38.89049300,18404,18415,9209
-121.28298000,38.89024100,18408,18404,9204
-121.28298000,38.89024100,18408,18409,9206
-121.28298000,38.89024100,18408,18409,9207
-121.18053200,38.89130200,18409,18387,9205
-121.18053200,38.89130200,18409,18408,9206
-121.18053200,38.89130200,18409,18408,9207
-121.29298700,38.89448500,18415,18404,9208
-121.29298700,38.89448500,18415,18404,9209
-121.29298700,38.89448500,18415,18520,9261
-123.05664100,38.89860700,18420,18291,9210
-123.05664100,38.89860700,18420,18463,9232
-123.05664100,38.89860700,18420,18463,9233
-121.07466000,38.90012900,18422,18379,9211
-121.07466000,38.90012900,18422,18379,9212
-121.07466000,38.90012900,18422,18426,9213
-121.07466000,38.90012900,18422,18426,9214
-121.07466000,38.90012900,18422,18429,9216
-121.07466000,38.90012900,18422,18429,9217
-121.07466000,38.90012900,18422,18653,9327
-121.07037500,38.89883000,18426,18422,9213
-121.07037500,38.89883000,18426,18422,9214
-121.07037500,38.89883000,18426,18400,9231
