JOIN_FID,TARGET_FID_1,ITEM58,ITEM59,ITEM60,NODE1,NODE2,FLOW,MIN_VAL,HEURISTIC
4629,196090,6,6,6,9218,9254,0.471962617,6.,0.7447913070108936
4626,196091,7,7,6,9217,9251,0.210280374,6.,0.5672319004673385
4629,196092,7,6,6,9218,9254,0.471962617,6.,0.7447913070108936
4626,196093,6,7,7,9217,9251,0.210280374,6.,0.5672319004673385
4629,196094,7,7,7,9218,9254,0.471962617,7.,0.7129056902098184
4629,196095,6,7,6,9218,9254,0.471962617,6.,0.7447913070108936
4626,196096,6,7,7,9217,9251,0.210280374,6.,0.5672319004673385
4626,196097,6,7,7,9217,9251,0.210280374,6.,0.5672319004673385
4629,196098,7,6,6,9218,9254,0.471962617,6.,0.7447913070108936
4626,196099,7,6,6,9217,9251,0.210280374,6.,0.5672319004673385
4629,196100,6,7,7,9218,9254,0.471962617,6.,0.7447913070108936
4626,196101,6,7,7,9217,9251,0.210280374,6.,0.5672319004673385
4626,196102,6,7,7,9217,9251,0.210280374,6.,0.5672319004673385
4629,196103,6,7,7,9218,9254,0.471962617,6.,0.7447913070108936
4626,196104,6,7,7,9217,9251,0.210280374,6.,0.5672319004673385
4629,196105,6,7,7,9218,9254,0.471962617,6.,0.7447913070108936
4626,196106,6,7,6,9217,9251,0.210280374,6.,0.5672319004673385
4629,196107,6,7,6,9218,9254,0.471962617,6.,0.7447913070108936
4626,196108,7,7,7,9217,9251,0.210280374,7.,0.5353462836662632
4629,196109,6,7,6,9218,9254,0.471962617,6.,0.7447913070108936
4626,196110,6,6,6,9217,9251,0.210280374,6.,0.5672319004673385
4629,196111,6,6,6,9218,9254,0.471962617,6.,0.7447913070108936
5138,196112,N,N,N,9829,10275,0.261682243,0,0
4629,196113,7,6,7,9218,9254,0.471962617,6.,0.7447913070108936
4626,196114,7,7,6,9217,9251,0.210280374,6.,0.5672319004673385
4626,196115,7,6,7,9217,9251,0.210280374,6.,0.5672319004673385
4626,196116,6,7,6,9217,9251,0.210280374,6.,0.5672319004673385
4629,196117,6,6,7,9218,9254,0.471962617,6.,0.7447913070108936
4629,196118,6,7,7,9218,9254,0.471962617,6.,0.7447913070108936
4626,196119,6,7,7,9217,9251,0.210280374,6.,0.5672319004673385
4626,196120,6,7,7,9217,9251,0.210280374,6.,0.5672319004673385
4629,196121,6,7,7,9218,9254,0.471962617,6.,0.7447913070108936
4629,196122,7,6,6,9218,9254,0.471962617,6.,0.7447913070108936
4626,196123,7,6,6,9217,9251,0.210280374,6.,0.5672319004673385
4629,196124,5,7,6,9218,9254,0.471962617,5.,0.793800429703387
4626,196125,7,7,6,9217,9251,0.210280374,6.,0.5672319004673385
4629,196126,6,6,6,9218,9254,0.471962617,6.,0.7447913070108936
4626,196127,7,5,6,9217,9251,0.210280374,5.,0.6162410231598319
4626,196128,7,6,6,9217,9251,0.210280374,6.,0.5672319004673385
4629,196129,7,6,5,9218,9254,0.471962617,5.,0.793800429703387
4629,196130,4,7,6,9218,9254,0.471962617,4.,0.8654168190838145
4629,196131,4,5,6,9218,9254,0.471962617,4.,0.8654168190838145
4626,196132,5,4,6,9217,9251,0.210280374,4.,0.6878574125402593
4626,196133,5,6,6,9217,9251,0.210280374,5.,0.6162410231598319
4629,196134,5,6,6,9218,9254,0.471962617,5.,0.793800429703387
4626,196135,6,6,5,9217,9251,0.210280374,5.,0.6162410231598319
4629,196136,6,6,6,9218,9254,0.471962617,6.,0.7447913070108936
4626,196137,3,6,6,9217,9251,0.210280374,3.,0.7683120248367868
4626,196138,4,5,6,9217,9251,0.210280374,4.,0.6878574125402593
4626,196139,4,5,6,9217,9251,0.210280374,4.,0.6878574125402593
4626,196140,4,6,6,9217,9251,0.210280374,4.,0.6878574125402593
4626,196142,N,N,N,9217,9251,0.210280374,0,0
4629,196143,N,N,N,9218,9254,0.471962617,0,0
4626,196144,N,N,N,9217,9251,0.210280374,0,0
4626,196145,N,N,N,9217,9251,0.210280374,0,0
4629,196146,5,7,6,9218,9254,0.471962617,5.,0.793800429703387
4626,196147,7,7,6,9217,9251,0.210280374,6.,0.5672319004673385
4629,196148,7,5,6,9218,9254,0.471962617,5.,0.793800429703387
4626,196149,7,5,6,9217,9251,0.210280374,5.,0.6162410231598319
4629,196150,N,N,N,9218,9254,0.471962617,0,0
4626,196151,N,N,N,9217,9251,0.210280374,0,0
4626,196152,N,N,N,9217,9251,0.210280374,0,0
4629,196153,N,N,N,9218,9254,0.471962617,0,0
4626,196154,N,N,N,9217,9251,0.210280374,0,0
3262,196155,N,N,N,5382,6524,0.261682243,0,0
3304,196156,N,N,N,6462,6588,0.247663551,0,0
3295,196157,N,N,N,6524,6588,0.285046729,0,0
3262,196159,N,N,N,5382,6524,0.261682243,0,0
5136,196163,6,7,6,9826,10272,0.271028037,6.,0.6492327017276365
5136,196164,6,7,6,9826,10272,0.271028037,6.,0.6492327017276365
5138,196165,6,7,6,9829,10275,0.261682243,6.,0.6382072947526294
5138,196166,6,7,6,9829,10275,0.261682243,6.,0.6382072947526294
5138,196169,6,7,7,9829,10275,0.261682243,6.,0.6382072947526294
5138,196170,6,7,7,9829,10275,0.261682243,6.,0.6382072947526294
5136,196171,5,7,6,9826,10272,0.271028037,5.,0.6982418244201299
4629,196173,6,8,7,9218,9254,0.471962617,6.,0.7447913070108936
4626,196174,5,8,7,9217,9251,0.210280374,5.,0.6162410231598319
4923,196176,7,4,5,9845,9846,0,4.,0.49109078042489707
4946,196237,N,N,N,9845,9891,0,0,0
2225,196238,6,6,7,4297,4312,0.205607477,6.,0.5602498891426004
2231,196239,6,4,6,4301,4318,0.219626168,4.,0.7016891494976915
2153,196240,6,7,7,2977,4293,0.11682243,6.,0.4409558279701143
2154,196241,6,8,7,2983,4295,0.191588785,6.,0.5392426721241306
1479,196242,5,8,7,2848,2955,0.140186916,5.,0.516629112325488
1447,196243,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1447,196244,7,7,6,2844,2891,0.23364486,6.,0.6012408892089094
1479,196245,6,7,6,2848,2955,0.140186916,6.,0.4676199896329946
1447,196246,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1479,196247,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1479,196248,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1447,196249,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1447,196250,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1447,196251,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1447,196252,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1479,196253,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1447,196254,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1479,196255,6,7,6,2848,2955,0.140186916,6.,0.4676199896329946
1132,196256,5,7,7,2232,2262,0.23364486,5.,0.6502500119014029
1130,196257,5,7,7,2240,2259,0.327102804,5.,0.7488708103222904
1132,196258,5,7,7,2232,2262,0.23364486,5.,0.6502500119014029
1130,196259,4,6,7,2240,2259,0.327102804,4.,0.8204871997027179
1132,196260,4,7,7,2232,2262,0.23364486,4.,0.7218664012818303
1130,196261,4,6,7,2240,2259,0.327102804,4.,0.8204871997027179
1132,196262,4,7,7,2232,2262,0.23364486,4.,0.7218664012818303
1130,196263,4,6,7,2240,2259,0.327102804,4.,0.8204871997027179
1132,196264,4,6,7,2232,2262,0.23364486,4.,0.7218664012818303
1130,196265,3,5,7,2240,2259,0.327102804,3.,0.9009418119992454
1132,196266,7,7,7,2232,2262,0.23364486,7.,0.5693552724078342
1130,196267,5,7,7,2240,2259,0.327102804,5.,0.7488708103222904
1132,196268,5,7,7,2232,2262,0.23364486,5.,0.6502500119014029
1130,196269,5,7,7,2240,2259,0.327102804,5.,0.7488708103222904
1132,196270,5,7,7,2232,2262,0.23364486,5.,0.6502500119014029
1132,196271,4,6,7,2232,2262,0.23364486,4.,0.7218664012818303
1132,196272,5,7,7,2232,2262,0.23364486,5.,0.6502500119014029
1130,196273,4,6,7,2240,2259,0.327102804,4.,0.8204871997027179
1132,196274,5,7,7,2232,2262,0.23364486,5.,0.6502500119014029
1130,196275,4,6,6,2240,2259,0.327102804,4.,0.8204871997027179
1132,196276,5,7,7,2232,2262,0.23364486,5.,0.6502500119014029
1130,196277,4,6,7,2240,2259,0.327102804,4.,0.8204871997027179
2153,196278,7,7,7,2977,4293,0.11682243,7.,0.4090702111690391
2225,196279,7,7,6,4297,4312,0.205607477,6.,0.5602498891426004
2231,196280,6,7,6,4301,4318,0.219626168,6.,0.5810636374247706
2231,196281,7,7,7,4301,4318,0.219626168,7.,0.5491780206236954
2225,196282,5,7,7,4297,4312,0.205607477,5.,0.6092590118350939
2231,196283,4,7,7,4301,4318,0.219626168,4.,0.7016891494976915
2231,196284,5,6,7,4301,4318,0.219626168,5.,0.630072760117264
1535,196285,7,7,7,2823,3066,0.154205607,7.,0.45380023863419816
1535,196286,7,7,7,2823,3066,0.154205607,7.,0.45380023863419816
1535,196287,7,8,8,2823,3066,0.154205607,7.,0.45380023863419816
1382,196288,5,7,7,2631,2763,0.135514019,5.,0.5109361922269048
1382,196289,7,7,7,2631,2763,0.135514019,7.,0.43004145273333616
1382,196290,7,7,7,2631,2763,0.135514019,7.,0.43004145273333616
1382,196291,7,7,7,2631,2763,0.135514019,7.,0.43004145273333616
1482,196292,6,6,7,2450,2964,0.313084112,6.,0.6896591956216314
2149,196293,6,7,7,3867,4297,0.294392523,6.,0.6735627708821974
2147,196294,5,7,7,3867,4293,0.14953271,5.,0.5285164553838064
2149,196295,6,7,7,3867,4297,0.294392523,6.,0.6735627708821974
1447,196296,5,7,7,2844,2891,0.23364486,5.,0.6502500119014029
1479,196297,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1447,196298,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1479,196299,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1447,196300,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1479,196301,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1479,196302,6,7,7,2848,2955,0.140186916,6.,0.4676199896329946
1447,196303,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1479,196304,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1227,196306,4,7,7,2246,2452,0.214953271,4.,0.6948008496109336
2147,196307,7,7,7,3867,4293,0.14953271,7.,0.4476217158902378
2149,196308,6,7,7,3867,4297,0.294392523,6.,0.6735627708821974
2149,196309,7,7,7,3867,4297,0.294392523,7.,0.6416771540811222
2147,196310,7,7,7,3867,4293,0.14953271,7.,0.4476217158902378
1447,196311,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1479,196312,5,7,7,2848,2955,0.140186916,5.,0.516629112325488
1227,196313,N,N,N,2246,2452,0.214953271,0,0
1227,196314,N,N,N,2246,2452,0.214953271,0,0
2153,196316,7,7,6,2977,4293,0.11682243,6.,0.4409558279701143
2154,196317,7,7,6,2983,4295,0.191588785,6.,0.5392426721241306
1227,196318,N,N,N,2246,2452,0.214953271,0,0
1227,196319,N,N,N,2246,2452,0.214953271,0,0
1227,196321,N,N,N,2246,2452,0.214953271,0,0
1227,196322,N,N,N,2246,2452,0.214953271,0,0
1227,196323,N,N,N,2246,2452,0.214953271,0,0
1227,196324,N,N,N,2246,2452,0.214953271,0,0
1227,196325,N,N,N,2246,2452,0.214953271,0,0
1227,196326,N,N,N,2246,2452,0.214953271,0,0
1227,196327,N,N,N,2246,2452,0.214953271,0,0
1227,196328,N,N,N,2246,2452,0.214953271,0,0
1227,196329,N,N,N,2246,2452,0.214953271,0,0
1227,196330,N,N,N,2246,2452,0.214953271,0,0
2154,196331,7,7,6,2983,4295,0.191588785,6.,0.5392426721241306
2154,196332,7,7,7,2983,4295,0.191588785,7.,0.5073570553230553
2153,196333,7,7,7,2977,4293,0.11682243,7.,0.4090702111690391
2153,196335,N,N,N,2977,4293,0.11682243,0,0
2231,196336,6,7,6,4301,4318,0.219626168,6.,0.5810636374247706
1227,196337,6,7,7,2246,2452,0.214953271,6.,0.5741753375380128
1247,196338,N,N,N,2452,2491,0.079439252,0,0
2154,196339,N,N,N,2983,4295,0.191588785,0,0
2154,196340,5,8,7,2983,4295,0.191588785,5.,0.5882517948166239
2225,196341,7,6,7,4297,4312,0.205607477,6.,0.5602498891426004
2231,196342,7,5,7,4301,4318,0.219626168,5.,0.630072760117264
2225,196343,5,5,6,4297,4312,0.205607477,5.,0.6092590118350939
1479,196344,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1447,196345,6,7,7,2844,2891,0.23364486,6.,0.6012408892089094
1479,196346,5,6,7,2848,2955,0.140186916,5.,0.516629112325488
1447,196347,5,7,7,2844,2891,0.23364486,5.,0.6502500119014029
1447,196348,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1479,196349,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1447,196350,6,7,7,2844,2891,0.23364486,6.,0.6012408892089094
1479,196351,6,7,6,2848,2955,0.140186916,6.,0.4676199896329946
1479,196353,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1447,196354,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1447,196355,6,7,7,2844,2891,0.23364486,6.,0.6012408892089094
1447,196356,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1479,196357,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1447,196358,6,7,7,2844,2891,0.23364486,6.,0.6012408892089094
1447,196360,6,7,7,2844,2891,0.23364486,6.,0.6012408892089094
1479,196361,6,7,7,2848,2955,0.140186916,6.,0.4676199896329946
1479,196363,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1447,196364,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1479,196365,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
2154,196366,7,7,6,2983,4295,0.191588785,6.,0.5392426721241306
2154,196367,7,7,7,2983,4295,0.191588785,7.,0.5073570553230553
2154,196368,5,6,6,2983,4295,0.191588785,5.,0.5882517948166239
1447,196369,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1479,196370,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1479,196371,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1447,196372,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1208,196373,7,7,8,2257,2416,0.242990654,7.,0.5822575637360142
1225,196374,N,N,N,2416,2450,0.261682243,0,0
1447,196375,6,7,7,2844,2891,0.23364486,6.,0.6012408892089094
1479,196376,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1447,196377,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1479,196378,7,7,7,2848,2955,0.140186916,7.,0.4357343728319194
1447,196379,7,7,7,2844,2891,0.23364486,7.,0.5693552724078342
1447,196380,5,7,6,2844,2891,0.23364486,5.,0.6502500119014029
1479,196381,5,7,6,2848,2955,0.140186916,5.,0.516629112325488
2544,196382,7,7,7,5085,5087,0,7.,0.3385796515509009
2544,196383,7,7,7,5085,5087,0,7.,0.3385796515509009
2543,196384,7,7,7,5085,5086,0,7.,0.3385796515509009
2544,196385,7,7,7,5085,5087,0,7.,0.3385796515509009
2544,196386,7,7,7,5085,5087,0,7.,0.3385796515509009
2543,196387,7,7,7,5085,5086,0,7.,0.3385796515509009
2225,196388,7,7,6,4297,4312,0.205607477,6.,0.5602498891426004
2231,196389,7,7,7,4301,4318,0.219626168,7.,0.5491780206236954
2225,196390,7,6,7,4297,4312,0.205607477,6.,0.5602498891426004
2147,196391,7,8,7,3867,4293,0.14953271,7.,0.4476217158902378
2149,196392,7,7,7,3867,4297,0.294392523,7.,0.6416771540811222
2152,196393,7,7,7,4295,4301,0.219626168,7.,0.5491780206236954
2543,196394,7,7,7,5085,5086,0,7.,0.3385796515509009
2544,196395,7,7,7,5085,5087,0,7.,0.3385796515509009
2154,196396,7,7,7,2983,4295,0.191588785,7.,0.5073570553230553
2231,196397,N,N,N,4301,4318,0.219626168,0,0
2231,196398,N,N,N,4301,4318,0.219626168,0,0
2154,196399,6,6,7,2983,4295,0.191588785,6.,0.5392426721241306
2153,196400,7,8,6,2977,4293,0.11682243,6.,0.4409558279701143
1447,196401,6,7,7,2844,2891,0.23364486,6.,0.6012408892089094
1479,196402,6,7,7,2848,2955,0.140186916,6.,0.4676199896329946
1479,196404,N,N,N,2848,2955,0.140186916,0,0
1479,196405,N,N,N,2848,2955,0.140186916,0,0
1447,196406,N,N,N,2844,2891,0.23364486,0,0
1479,196407,N,N,N,2848,2955,0.140186916,0,0
1447,196408,N,N,N,2844,2891,0.23364486,0,0
1447,196409,N,N,N,2844,2891,0.23364486,0,0
1479,196410,N,N,N,2848,2955,0.140186916,0,0
2154,196411,6,7,6,2983,4295,0.191588785,6.,0.5392426721241306
2150,196412,7,7,6,4293,4297,0.135514019,6.,0.46192706953441137
2154,196413,6,7,7,2983,4295,0.191588785,6.,0.5392426721241306
2153,196414,7,7,7,2977,4293,0.11682243,7.,0.4090702111690391
2153,196415,7,7,7,2977,4293,0.11682243,7.,0.4090702111690391
2153,196416,7,7,6,2977,4293,0.11682243,6.,0.4409558279701143
2154,196417,6,8,7,2983,4295,0.191588785,6.,0.5392426721241306
2153,196418,7,8,6,2977,4293,0.11682243,6.,0.4409558279701143
1494,196419,6,8,7,2955,2983,0.140186916,6.,0.4676199896329946
1479,196420,4,7,7,2848,2955,0.140186916,4.,0.5882455017059155
1447,196421,5,7,7,2844,2891,0.23364486,5.,0.6502500119014029
1447,196422,4,8,7,2844,2891,0.23364486,4.,0.7218664012818303
2154,196423,7,7,7,2983,4295,0.191588785,7.,0.5073570553230553
2544,196425,N,N,N,5085,5087,0,0,0
1385,196428,4,8,7,2662,2770,0.098130841,4.,0.5436059968224112
1391,196429,6,8,7,2773,2782,0.03271028,6.,0.38161883092418136
1379,196430,3,8,7,2491,2757,0.154205607,3.,0.6867659798047218
1476,196431,4,8,7,2498,2952,0.35046729,4.,0.8342906988231056
1446,196432,4,8,7,2757,2891,0.154205607,4.,0.6063113675081943
1476,196433,6,8,7,2498,2952,0.35046729,6.,0.7136651867501846
1379,196434,5,8,5,2491,2757,0.154205607,5.,0.5346949781277668
1934,196435,7,8,7,3261,3867,0.322429907,7.,0.6647453943659637
1130,196436,6,7,7,2240,2259,0.327102804,6.,0.699861687629797
1132,196437,6,7,7,2232,2262,0.23364486,6.,0.6012408892089094
1220,196444,6,7,7,2262,2436,0.070093458,6.,0.4014868041232884
1220,196445,7,7,7,2262,2436,0.070093458,7.,0.36960118732221314
1220,196446,N,N,N,2262,2436,0.070093458,0,0
1220,196447,N,N,N,2262,2436,0.070093458,0,0
1246,196448,5,7,7,2436,2491,0.182242991,5.,0.5743670305362749
1246,196449,5,7,7,2436,2491,0.182242991,5.,0.5743670305362749
2153,196450,6,8,7,2977,4293,0.11682243,6.,0.4409558279701143
2154,196451,7,8,7,2983,4295,0.191588785,7.,0.5073570553230553
2153,196452,7,8,7,2977,4293,0.11682243,7.,0.4090702111690391
1549,196453,5,7,6,2832,3098,0.196261682,5.,0.5952472260683537
2154,196454,7,7,6,2983,4295,0.191588785,6.,0.5392426721241306
2154,196455,7,8,7,2983,4295,0.191588785,7.,0.5073570553230553
2154,196456,6,7,7,2983,4295,0.191588785,6.,0.5392426721241306
1246,196457,N,N,N,2436,2491,0.182242991,0,0
2153,196458,6,8,7,2977,4293,0.11682243,6.,0.4409558279701143
1476,196459,7,8,7,2498,2952,0.35046729,7.,0.6817795699491095
2154,196460,7,8,7,2983,4295,0.191588785,7.,0.5073570553230553
2225,196471,7,4,7,4297,4312,0.205607477,4.,0.6808754012155214
2225,196472,7,7,7,4297,4312,0.205607477,7.,0.5283642723415253
1247,196481,N,N,N,2452,2491,0.079439252,0,0
1934,196508,N,N,N,3261,3867,0.322429907,0,0
1934,196509,N,N,N,3261,3867,0.322429907,0,0
2225,196510,N,N,N,4297,4312,0.205607477,0,0
2231,196524,N,N,N,4301,4318,0.219626168,0,0
1934,196534,7,7,7,3261,3867,0.322429907,7.,0.6647453943659637
2153,196537,7,8,7,2977,4293,0.11682243,7.,0.4090702111690391
1632,196546,5,7,7,2995,3261,0.308411215,5.,0.7349185123976066
1632,196547,5,7,7,2995,3261,0.308411215,5.,0.7349185123976066
1632,196548,6,7,7,2995,3261,0.308411215,6.,0.6859093897051132
1934,196549,5,7,7,3261,3867,0.322429907,5.,0.7456401338595323
1479,196552,6,7,7,2848,2955,0.140186916,6.,0.4676199896329946
1217,196553,7,7,7,2259,2434,0.336448598,7.,0.6739513487496855
1220,196554,6,7,7,2262,2436,0.070093458,6.,0.4014868041232884
1440,196562,5,6,6,2808,2872,0.224299065,5.,0.6368898897856603
1484,196572,5,7,7,2857,2964,0.280373832,5.,0.7085375190049548
1331,196573,4,7,6,2498,2662,0.14953271,4.,0.600132844764234
1221,196574,7,7,7,2335,2434,0.079439252,7.,0.37607100381322
1317,196575,N,N,N,2335,2633,0.177570093,0,0
1317,196576,N,N,N,2335,2633,0.177570093,0,0
1317,196577,N,N,N,2335,2633,0.177570093,0,0
1168,196579,7,7,7,2266,2335,0.172897196,7.,0.4798384443696352
1168,196580,N,N,N,2266,2335,0.172897196,0,0
1133,196581,4,7,7,2265,2266,0.224299065,4.,0.7085062791660878
1133,196582,4,7,7,2265,2266,0.224299065,4.,0.7085062791660878
1385,196583,7,7,7,2662,2770,0.098130841,7.,0.3910948679484151
1404,196584,6,7,7,2782,2808,0.252336449,6.,0.6264912945887882
1247,196585,N,N,N,2452,2491,0.079439252,0,0
1331,196586,N,N,N,2498,2662,0.14953271,0,0
1498,196587,7,7,6,2966,2995,0.373831776,6.,0.724063094514587
1121,196592,6,7,7,2046,2242,0.285046729,6.,0.6643954260486278
568,196593,6,7,7,908,968,0.308411215,6.,0.6859093897051132
564,196594,7,7,7,898,954,0.224299065,7.,0.5559951502920917
701,196595,6,7,7,1116,1402,0,6.,0.37046526835197613
701,196596,6,6,7,1116,1402,0,6.,0.37046526835197613
812,196597,N,N,N,1619,1623,0,0,0
955,196598,7,7,6,1619,1910,0.392523364,6.,0.7303998223397759
1023,196599,7,7,7,1910,2046,0.392523364,7.,0.6985142055387007
1023,196600,6,6,6,1910,2046,0.392523364,6.,0.7303998223397759
1121,196601,6,7,7,2046,2242,0.285046729,6.,0.6643954260486278
1121,196602,6,7,6,2046,2242,0.285046729,6.,0.6643954260486278
1121,196603,7,8,7,2046,2242,0.285046729,7.,0.6325098092475525
804,196606,7,7,7,1598,1608,0.359813084,7.,0.6863075811788837
910,196607,5,7,7,1608,1820,0.102803738,5.,0.476201347750286
115,196608,7,7,7,125,229,0.355140187,7.,0.6841088413921509
115,196610,7,6,6,125,229,0.355140187,6.,0.715994458193226
65,196611,6,7,6,125,128,0,6.,0.37046526835197613
94,196612,6,7,6,187,188,0,6.,0.37046526835197613
701,196613,7,7,6,1116,1402,0,6.,0.37046526835197613
810,196614,7,6,8,1554,1619,0.289719626,6.,0.6690735626212543
1019,196615,6,7,7,2035,2037,0,6.,0.37046526835197613
271,196616,5,6,7,229,539,0.355140187,5.,0.7650035808857195
564,196617,4,7,7,898,954,0.224299065,4.,0.7085062791660878
568,196618,5,8,7,908,968,0.308411215,5.,0.7349185123976066
568,196619,5,6,7,908,968,0.308411215,5.,0.7349185123976066
564,196620,5,6,7,898,954,0.224299065,5.,0.6368898897856603
287,196621,5,7,7,256,574,0.163551402,5.,0.5474728601011329
127,196622,4,7,7,250,254,0.168224299,4.,0.6256655506345369
287,196623,6,6,7,256,574,0.163551402,6.,0.4984637374086396
127,196624,7,7,7,250,254,0.168224299,7.,0.4731544217605408
127,196625,5,7,7,250,254,0.168224299,5.,0.5540491612541094
287,196626,6,7,7,256,574,0.163551402,6.,0.4984637374086396
127,196627,5,7,7,250,254,0.168224299,5.,0.5540491612541094
287,196628,5,7,7,256,574,0.163551402,5.,0.5474728601011329
346,196629,5,7,7,250,689,0.299065421,5.,0.726873031755179
351,196630,6,7,7,256,699,0.285046729,6.,0.6643954260486278
127,196631,7,6,7,250,254,0.168224299,6.,0.5050400385616161
287,196632,7,7,7,256,574,0.163551402,7.,0.4665781206075643
564,196633,5,6,7,898,954,0.224299065,5.,0.6368898897856603
564,196634,6,6,7,898,954,0.224299065,6.,0.587880767093167
564,196635,5,7,7,898,954,0.224299065,5.,0.6368898897856603
568,196636,5,7,7,908,968,0.308411215,5.,0.7349185123976066
564,196637,7,7,7,898,954,0.224299065,7.,0.5559951502920917
287,196638,6,7,7,256,574,0.163551402,6.,0.4984637374086396
127,196639,6,7,7,250,254,0.168224299,6.,0.5050400385616161
132,196640,6,6,7,256,264,0,6.,0.37046526835197613
125,196641,5,6,7,249,250,0.158878505,5.,0.541017434847541
351,196642,6,7,7,256,699,0.285046729,6.,0.6643954260486278
